ID,species,Longitude,Latitude,year,month
5168,TriticumAestivum,24.61613,57.46913,2004,11
5169,TriticumAestivum,12.93642,49.42661,1988,2
5170,TriticumAestivum,0.336971,51.831963,1987,11
5171,TriticumAestivum,7.996179,47.964116,1995,1
5172,TriticumAestivum,22.8833,46.3,1999,6
5173,TriticumAestivum,8.19027,47.309038,2002,3
5174,TriticumAestivum,16.71661,47.15178,2006,7
5175,TriticumAestivum,1.610092,46.30114,2019,5
5176,TriticumAestivum,1.7725,45.320446,1994,4
5177,TriticumAestivum,7.078178,51.267409,1986,6
5178,TriticumAestivum,20.091455,46.705545,1998,9
5179,TriticumAestivum,9.893981,49.781991,2009,1
5180,TriticumAestivum,12.970563,54.149065,2009,5
5181,TriticumAestivum,4.93183,50.99297,1980,2
5182,TriticumAestivum,1.88716,46.58559,2020,11
5183,TriticumAestivum,7.478537,51.517208,1991,6
5184,TriticumAestivum,2.58284,49.07553,1991,7
5185,TriticumAestivum,6.173356,51.815806,1994,11
5186,TriticumAestivum,10.068836,48.885189,2015,4
5187,TriticumAestivum,9.349026,52.381027,1982,4
5188,TriticumAestivum,9.97,50.08,2011,3
5189,TriticumAestivum,5.824622,50.527204,2007,7
5190,TriticumAestivum,7.25063,50.796888,1990,11
5191,TriticumAestivum,7.545906,46.873867,1982,9
5192,TriticumAestivum,12.609327,48.178943,2001,7
5193,TriticumAestivum,16.65538,48.52788,2018,2
5194,TriticumAestivum,14.169135,48.158412,2019,5
5195,TriticumAestivum,15.02649,50.14551,1984,6
5196,TriticumAestivum,0.635671,52.513157,1980,2
5197,TriticumAestivum,11.79192,44.40768,2011,10
5198,TriticumAestivum,4.988695,50.862136,2018,2
5199,TriticumAestivum,8.77658,49.861922,1997,4
5200,TriticumAestivum,0.019947,50.793768,2017,1
5201,TriticumAestivum,6.251638,49.874868,1992,12
5202,TriticumAestivum,8.97265,52.391408,2000,6
5203,TriticumAestivum,0.04243,46.093843,2000,12
5204,TriticumAestivum,-0.988586,52.972736,2001,6
5205,TriticumAestivum,7.777496,45.36923,1992,10
5206,TriticumAestivum,5.33761,45.14871,1982,6
5207,TriticumAestivum,2.91655,51.17601,1985,12
5208,TriticumAestivum,14.90854,45.91374,1992,3
5209,TriticumAestivum,-3.337852,40.348826,1997,3
5210,TriticumAestivum,8.514214,52.189554,1981,10
5211,TriticumAestivum,8.41536,45.03978,1987,7
5212,TriticumAestivum,6.679632,46.597745,1988,12
5213,TriticumAestivum,-0.534371,49.300143,1983,8
5214,TriticumAestivum,4.888595,46.466847,2002,8
5215,TriticumAestivum,7.050945,51.260237,2015,10
5216,TriticumAestivum,5.633239,51.592056,2001,10
5217,TriticumAestivum,8.79081,51.700977,2013,10
5218,TriticumAestivum,1.016718,47.592386,1980,2
5219,TriticumAestivum,4.55488,44.3048,2004,9
5220,TriticumAestivum,9.170738,50.145825,2018,4
5221,TriticumAestivum,-3.020342,47.806997,1998,4
5222,TriticumAestivum,4.89606,50.81979,2007,5
5223,TriticumAestivum,6.849167,52.883333,2002,8
5224,TriticumAestivum,1.962094,49.541001,2013,7
5225,TriticumAestivum,9.27859,48.917346,1993,11
5226,TriticumAestivum,10.710695,53.341867,2000,5
5227,TriticumAestivum,6.349348,51.351155,2020,11
5228,TriticumAestivum,-2.201324,48.163579,2014,6
5229,TriticumAestivum,12.04,48.27,1996,4
5230,TriticumAestivum,7.356528,52.25634,2014,6
5231,TriticumAestivum,1.428217,43.010761,2005,2
5232,TriticumAestivum,6.791402,50.956366,2001,4
5233,TriticumAestivum,19.08391,46.58005,1992,5
5234,TriticumAestivum,-1.570708,47.474997,1985,10
5235,TriticumAestivum,4.83545,46.23167,2012,5
5236,TriticumAestivum,8.563236,50.579394,1996,5
5237,TriticumAestivum,0.905202,49.099976,2008,12
5238,TriticumAestivum,44.78,39.8339,1991,8
5239,TriticumAestivum,7.264679,50.760349,2016,6
5240,TriticumAestivum,11.30439,55.21036,1992,9
5241,TriticumAestivum,16.09734,47.956094,2011,10
5242,TriticumAestivum,7.729976,47.533877,1983,2
5243,TriticumAestivum,4.92085,47.383572,2014,8
5244,TriticumAestivum,11.242428,49.032549,1996,11
5245,TriticumAestivum,8.223987,49.980937,1985,4
5246,TriticumAestivum,7.725847,51.961121,1981,9
5247,TriticumAestivum,4.387735,50.747914,1988,3
5248,TriticumAestivum,10.027222,53.764167,2017,6
5249,TriticumAestivum,8.755686,50.165244,2015,6
5250,TriticumAestivum,11.971506,54.167589,1980,1
5251,TriticumAestivum,13.64056,54.35486,1995,4
5252,TriticumAestivum,17.262314,49.721649,1994,4
5253,TriticumAestivum,21.70902,48.76057,2011,12
5254,TriticumAestivum,4.020014,48.273257,2004,11
5255,TriticumAestivum,12.118662,50.653423,1992,4
5256,TriticumAestivum,5.58552,51.660293,1991,2
5257,TriticumAestivum,0.89588,43.75008,2010,1
5258,TriticumAestivum,7.360277,51.539707,2001,4
5259,TriticumAestivum,-0.192545,51.855866,2011,12
5260,TriticumAestivum,6.330072,49.782562,2000,9
5261,TriticumAestivum,3.28174,50.85047,2015,2
5262,TriticumAestivum,6.478875,46.567201,1997,7
5263,TriticumAestivum,10.828558,54.240247,2003,7
5264,TriticumAestivum,37.7207,55.4221,1997,4
5265,TriticumAestivum,25.27329,62.714126,2009,1
5266,TriticumAestivum,25.534975,45.696402,1981,9
5267,TriticumAestivum,8.808546,51.368803,1992,11
5268,TriticumAestivum,10.237545,49.707161,1998,5
5269,TriticumAestivum,10.873387,48.101506,1988,7
5270,TriticumAestivum,9.558724,48.799397,1999,9
5271,TriticumAestivum,10.917635,48.491989,1986,1
5272,TriticumAestivum,5.85524,50.930702,2016,7
5273,TriticumAestivum,17.68022,59.33716,1996,7
5274,TriticumAestivum,10.954726,48.344512,1992,1
5275,TriticumAestivum,9.213396,50.188378,1988,6
5276,TriticumAestivum,8.230701,48.950823,1994,5
5277,TriticumAestivum,12.039041,49.231053,2014,7
5278,TriticumAestivum,0.19288,51.356552,1991,11
5279,TriticumAestivum,9.63209,50.513472,1990,2
5280,TriticumAestivum,18.39214,50.41688,1982,2
5281,TriticumAestivum,15.87274,48.80657,1998,7
5282,TriticumAestivum,11.406922,48.136707,2014,11
5283,TriticumAestivum,12.909593,47.922963,1994,12
5284,TriticumAestivum,11.59,48.12,1988,7
5285,TriticumAestivum,5.644091,50.811277,1999,6
5286,TriticumAestivum,-1.186087,46.183803,2008,11
5287,TriticumAestivum,23.693889,54.226944,1982,11
5288,TriticumAestivum,5.928048,51.816339,1985,2
5289,TriticumAestivum,8.771667,55.346944,1998,6
5290,TriticumAestivum,40.162197,54.068455,1993,12
5291,TriticumAestivum,3.671018,49.354789,2019,1
5292,TriticumAestivum,-1.214695,53.479072,1993,1
5293,TriticumAestivum,4.557225,50.582793,2011,4
5294,TriticumAestivum,5.445405,47.60868,1998,4
5295,TriticumAestivum,27.43392,47.24313,1987,12
5296,TriticumAestivum,36.7877,55.707694,1990,10
5297,TriticumAestivum,11.283403,54.755445,1986,4
5298,TriticumAestivum,-1.885782,42.674882,1980,3
5299,TriticumAestivum,8.052467,47.286062,2005,12
5300,TriticumAestivum,8.508056,47.601371,2008,3
5301,TriticumAestivum,17.246219,53.526021,1981,4
5302,TriticumAestivum,12.4554,44105,1993,5
5303,TriticumAestivum,15.20453,53.23652,2005,10
5304,TriticumAestivum,7.045719,51.775693,2009,7
5305,TriticumAestivum,8.331467,50.067603,2011,9
5306,TriticumAestivum,2.55519,50338,1997,12
5307,TriticumAestivum,2.033333,48.999722,2008,8
5308,TriticumAestivum,1.979015,49.90137,2004,1
5309,TriticumAestivum,4.15796,48.239217,1982,9
5310,TriticumAestivum,37.910738,55.258725,1997,6
5311,TriticumAestivum,3.62303,50.76326,1981,3
5312,TriticumAestivum,6.283643,52.25997,2020,3
5313,TriticumAestivum,8.455869,47.493175,2019,3
5314,TriticumAestivum,9.099921,50.104004,1984,1
5315,TriticumAestivum,9.011808,48.936673,2017,10
5316,TriticumAestivum,10.34723,48.907368,2020,7
5317,TriticumAestivum,3.676346,51.261511,2007,3
5318,TriticumAestivum,5.180483,45.396043,1986,3
5319,TriticumAestivum,13.004296,51.151136,1981,6
5320,TriticumAestivum,9.138306,52.306392,1984,3
5321,TriticumAestivum,4.611978,50.853339,2001,8
5322,TriticumAestivum,12.53,48.54,1981,7
5323,TriticumAestivum,8.957847,49.648395,1986,3
5324,TriticumAestivum,16.64157,56.55363,1998,4
5325,TriticumAestivum,2.589445,48.786554,2014,10
5326,TriticumAestivum,10.015305,56.980754,1992,10
5327,TriticumAestivum,7.53504,46.783993,1991,9
5328,TriticumAestivum,6.961809,50.648143,2005,10
5329,TriticumAestivum,17.49092,48.47444,1983,8
5330,TriticumAestivum,17.673529,52.094642,2003,1
5331,TriticumAestivum,-0.977183,51.301537,1980,8
5332,TriticumAestivum,24.183599,61.544762,1981,2
5333,TriticumAestivum,16.55135,49.409608,2005,11
5334,TriticumAestivum,-3.570523,50.382962,1990,5
5335,TriticumAestivum,4.205453,50.810558,2010,12
5336,TriticumAestivum,7.517354,48.588134,1985,5
5337,TriticumAestivum,9.458032,48.569726,1989,3
5338,TriticumAestivum,10.993333,48.358333,1984,6
5339,TriticumAestivum,2.722752,50.321384,2008,5
5340,TriticumAestivum,9.080045,49.996192,1982,3
5341,TriticumAestivum,13.66841,48.093246,1993,2
5342,TriticumAestivum,9.978817,51.199878,2007,8
5343,TriticumAestivum,11.29745,51.04,2013,7
5344,TriticumAestivum,9.019012,45.525452,2013,3
5345,TriticumAestivum,9.548671,49.064198,2014,7
5346,TriticumAestivum,2.353424,49.322021,2018,7
5347,TriticumAestivum,8.613965,49.655821,2014,2
5348,TriticumAestivum,7.241627,46.799906,2019,1
5349,TriticumAestivum,-6.370263,53.861247,1984,4
5350,TriticumAestivum,8.087798,49.13189,1998,12
5351,TriticumAestivum,10.858718,45.342104,2019,8
5352,TriticumAestivum,11.84046,51.08736,1997,3
5353,TriticumAestivum,5.00707,44.98921,1995,3
5354,TriticumAestivum,7.149444,50.571389,2019,12
5355,TriticumAestivum,-3.841878,43.455778,1986,11
5356,TriticumAestivum,10.963794,48.284017,2009,8
5357,TriticumAestivum,10.137851,51.189488,1987,9
5358,TriticumAestivum,14.423867,49.953153,2008,6
5359,TriticumAestivum,15.00688,55.145342,1991,1
5360,TriticumAestivum,4.420588,48.907247,1985,1
5361,TriticumAestivum,3.818359,48.272061,2017,4
5362,TriticumAestivum,5.918481,47.237225,2010,6
5363,TriticumAestivum,6.642761,51.429982,2015,1
5364,TriticumAestivum,5.381083,50.845159,1986,1
5365,TriticumAestivum,5.844989,47.292469,2003,6
5366,TriticumAestivum,20.18843,54.04065,2006,4
5367,TriticumAestivum,5.920013,45.90801,2001,1
5368,TriticumAestivum,0.036035,43.242589,1984,9
5369,TriticumAestivum,11.688287,54.130534,2000,1
5370,TriticumAestivum,-4.37633,48.22933,2009,3
5371,TriticumAestivum,25.609444,54.239167,1996,5
5372,TriticumAestivum,11.66448,48.002111,1997,11
5373,TriticumAestivum,6.55588,46.528245,2013,4
5374,TriticumAestivum,16.416976,49.553341,1997,10
5375,TriticumAestivum,4.01003,51.493831,1993,3
5376,TriticumAestivum,-4.345196,47.896195,1992,6
5377,TriticumAestivum,7.801731,49.004499,1980,6
5378,TriticumAestivum,-1.673414,42.768399,2002,3
5379,TriticumAestivum,3.021653,51.153339,1985,6
5380,TriticumAestivum,4.21239,45.490981,1982,7
5381,TriticumAestivum,4.867507,50.783732,2020,4
5382,TriticumAestivum,12.104172,54.037875,2016,3
5383,TriticumAestivum,9.597067,47.831122,1988,1
5384,TriticumAestivum,5.95155,50.817995,2001,3
5385,TriticumAestivum,11.045698,48.426366,1993,2
5386,TriticumAestivum,5.404339,50.73347,1999,2
5387,TriticumAestivum,-2.206327,42.287919,2001,10
5388,TriticumAestivum,2.305131,48.510603,2000,8
5389,TriticumAestivum,12.640284,57.582253,1987,4
5390,TriticumAestivum,1.726358,49.852672,1984,3
5391,TriticumAestivum,2.269023,48.685154,2004,8
5392,TriticumAestivum,5.43328,50.789662,2019,11
5393,TriticumAestivum,8.888367,47.793915,1992,7
5394,TriticumAestivum,8.796167,50.40468,2005,5
5395,TriticumAestivum,9.852183,48.859875,1984,6
5396,TriticumAestivum,7.223214,50.270241,1993,4
5397,TriticumAestivum,9.357876,47.575452,1993,4
5398,TriticumAestivum,6.351304,51.121159,1997,6
5399,TriticumAestivum,8.301402,50.466348,1989,9
5400,TriticumAestivum,4.881344,48.112443,1989,4
5401,TriticumAestivum,2.9094,51.21123,2005,3
5402,TriticumAestivum,5.278274,50.889647,1983,1
5403,TriticumAestivum,12.635833,48.696944,2015,11
5404,TriticumAestivum,6.5611,49.89844,2014,9
5405,TriticumAestivum,9.643434,52.348729,1990,4
5406,TriticumAestivum,2.066827,49.005705,2014,10
5407,TriticumAestivum,8.3849,47.670363,1998,1
5408,TriticumAestivum,9.22133,48.883663,1983,3
5409,TriticumAestivum,-1.204255,52.418959,1988,4
5410,TriticumAestivum,10.173611,48.615833,1994,11
5411,TriticumAestivum,18.577145,47.38795,1987,12
5412,TriticumAestivum,2.018802,47.113908,2010,3
5413,TriticumAestivum,2.395178,48.476694,2007,2
5414,TriticumAestivum,2.884245,48.165818,2010,8
5415,TriticumAestivum,5.52556,50.98303,1986,12
5416,TriticumAestivum,13.006313,50.563726,1996,8
5417,TriticumAestivum,11.810326,51.970685,1986,10
5418,TriticumAestivum,15.030073,50.073473,1990,7
5419,TriticumAestivum,2.875108,50.779223,2013,5
5420,TriticumAestivum,11.430164,54.958377,1984,4
5421,TriticumAestivum,16.771346,49.12756,1998,6
5422,TriticumAestivum,24.876558,66.110064,2002,4
5423,TriticumAestivum,6.290004,51.024173,2008,8
5424,TriticumAestivum,5.864373,48.92066,1980,7
5425,TriticumAestivum,7.787892,48.427555,1986,7
5426,TriticumAestivum,17.68428,59.32662,1996,5
5427,TriticumAestivum,8.598729,47.393062,1991,6
5428,TriticumAestivum,10.272031,45.415814,1983,8
5429,TriticumAestivum,11.64,48.44,2001,5
5430,TriticumAestivum,3.630689,46.102818,1980,11
5431,TriticumAestivum,10.845899,59.559101,2014,8
5432,TriticumAestivum,0.2603,51.67793,2010,12
5433,TriticumAestivum,5.908711,51.847151,1991,8
5434,TriticumAestivum,5.841977,50.840633,1992,3
5435,TriticumAestivum,9.164355,47.614766,1988,7
5436,TriticumAestivum,8.453619,47.136771,2006,8
5437,TriticumAestivum,8.718637,50.209279,2016,2
5438,TriticumAestivum,-2.282935,52.637458,1982,3
5439,TriticumAestivum,6.89687,51.21072,1987,10
5440,TriticumAestivum,-0.196201,46.304652,2020,5
5441,TriticumAestivum,1.268801,48.973563,2008,9
5442,TriticumAestivum,-1797,47.772967,2012,11
5443,TriticumAestivum,16.647778,47.461389,2012,8
5444,TriticumAestivum,11.118098,59.532401,2016,1
5445,TriticumAestivum,7.635245,51.688058,1980,1
5446,TriticumAestivum,-2.545696,52.456625,1980,6
5447,TriticumAestivum,-0.308603,50.932977,1992,1
5448,TriticumAestivum,-0.150153,52.261293,2002,8
5449,TriticumAestivum,7.832606,47.424409,2014,11
5450,TriticumAestivum,3.14035,50.9871,1985,12
5451,TriticumAestivum,6.268989,51.49112,2000,2
5452,TriticumAestivum,5.829451,50.891018,1987,5
5453,TriticumAestivum,9.65363,46.977946,2003,1
5454,TriticumAestivum,8.762284,50.278157,1981,9
5455,TriticumAestivum,10.65523,53.97528,1988,5
5456,TriticumAestivum,6.01167,50.916283,1983,4
5457,TriticumAestivum,16.575551,49.036239,1981,10
5458,TriticumAestivum,7.313623,51.533138,2017,6
5459,TriticumAestivum,14.851938,46.829102,1980,5
5460,TriticumAestivum,6.282547,50.830559,1991,12
5461,TriticumAestivum,8.076061,48.269445,1994,10
5462,TriticumAestivum,7.043014,51.129959,1989,2
5463,TriticumAestivum,11.246688,52.669116,1993,8
5464,TriticumAestivum,-0.392946,52.232199,1999,3
5465,TriticumAestivum,9.297735,48.808872,2003,12
5466,TriticumAestivum,6.670635,50.781184,1981,10
5467,TriticumAestivum,8.983235,50.726297,2006,4
5468,TriticumAestivum,8.033415,47.352305,2009,9
5469,TriticumAestivum,10.941291,49.954107,1994,1
5470,TriticumAestivum,13.368873,54.6811,1998,5
5471,TriticumAestivum,2.589904,48.636402,2011,1
5472,TriticumAestivum,40.3925,39.77944444,1990,4
5473,TriticumAestivum,-0.270876,44.558139,2010,5
5474,TriticumAestivum,5.488054,50.837886,2006,7
5475,TriticumAestivum,-2.486862,51.295109,1988,5
5476,TriticumAestivum,11.042476,50.813409,1995,10
5477,TriticumAestivum,5.37351,44.7463,2017,9
5478,TriticumAestivum,17.78645,59.85066,1997,7
5479,TriticumAestivum,6.8254,50.981036,1992,3
5480,TriticumAestivum,6.932978,51.302801,2010,11
5481,TriticumAestivum,1.660545,48.593748,1999,9
5482,TriticumAestivum,12.04682,47.9345,1995,8
5483,TriticumAestivum,8.80322,49.342823,1995,7
5484,TriticumAestivum,8.890268,45.717186,1993,5
5485,TriticumAestivum,8.775577,49.021722,2009,4
5486,TriticumAestivum,9.783198,56.363279,2004,11
5487,TriticumAestivum,8.585666,49.755424,2017,4
5488,TriticumAestivum,17.807272,48.522792,2015,5
5489,TriticumAestivum,2.563111,46.25488,2005,3
5490,TriticumAestivum,11.182112,59.535512,1984,4
5491,TriticumAestivum,2.269824,41.550527,2015,5
5492,TriticumAestivum,0.314799,43.746838,2003,7
5493,TriticumAestivum,8.080542,47.564098,2008,9
5494,TriticumAestivum,4.64903,50.81026,2003,10
5495,TriticumAestivum,12.55243,48.41006,1995,2
5496,TriticumAestivum,10.128733,47.954967,1983,7
5497,TriticumAestivum,2.335271,41.73265,1990,12
5498,TriticumAestivum,5.053159,45.76755,2011,5
5499,TriticumAestivum,8.120736,53.550743,1993,7
5500,TriticumAestivum,-3.026461,53.873592,2006,12
5501,TriticumAestivum,11.201577,50.149373,2000,7
5502,TriticumAestivum,4.47079,50.88601,2002,1
5503,TriticumAestivum,5.911817,51.895237,2015,4
5504,TriticumAestivum,9.786667,54.552222,2013,12
5505,TriticumAestivum,8.246916,47.500065,2014,6
5506,TriticumAestivum,10.017634,55.534199,1993,2
5507,TriticumAestivum,4.956078,45.760009,1997,1
5508,TriticumAestivum,-0.039053,53.301773,2004,3
5509,TriticumAestivum,-1.058427,46.146775,2002,6
5510,TriticumAestivum,-0.571891,51.948578,1984,11
5511,TriticumAestivum,7.565192,51.424211,2009,9
5512,TriticumAestivum,3.07456,48.69835,2006,3
5513,TriticumAestivum,12.62,48.42,2004,11
5514,TriticumAestivum,35.9667,34.5167,2014,5
5515,TriticumAestivum,13.076319,55.724347,1997,6
5516,TriticumAestivum,13.145556,48.194722,2020,4
5517,TriticumAestivum,2.18649,50.687007,2004,1
5518,TriticumAestivum,12.789037,48.766544,1982,3
5519,TriticumAestivum,8.706817,48.465123,2018,8
5520,TriticumAestivum,13.753615,50.839747,1997,9
5521,TriticumAestivum,0.945041,48.384644,1995,1
5522,TriticumAestivum,7.459648,48.816635,1981,2
5523,TriticumAestivum,11.074291,50.402412,2004,9
5524,TriticumAestivum,4.271025,50.61716,1988,9
5525,TriticumAestivum,0.656109,48.593589,2004,5
5526,TriticumAestivum,16.067679,47.007963,1996,6
5527,TriticumAestivum,10.800644,52.241065,1987,4
5528,TriticumAestivum,9.563682,48.802758,1989,2
5529,TriticumAestivum,5.986587,51.313492,2008,1
5530,TriticumAestivum,9.338103,56.757702,2008,2
5531,TriticumAestivum,1.192491,41.92385,1996,9
5532,TriticumAestivum,-5.846543,35.785432,2005,2
5533,TriticumAestivum,8.921187,51.065993,2000,2
5534,TriticumAestivum,4.715744,45.774807,2012,10
5535,TriticumAestivum,5.918611,50.853276,1986,2
5536,TriticumAestivum,6.991646,46.270328,2019,3
5537,TriticumAestivum,6.337529,52.159575,1998,5
5538,TriticumAestivum,-2.675879,48.01576,1986,5
5539,TriticumAestivum,-2.600845,55.998023,1991,11
5540,TriticumAestivum,9.09486,49.92906,2020,8
5541,TriticumAestivum,5.783605,50.767034,1996,6
5542,TriticumAestivum,1.833398,48.778847,1980,8
5543,TriticumAestivum,10.83,48.238333,1993,7
5544,TriticumAestivum,6.77718,50.617785,2017,11
5545,TriticumAestivum,5.837222,50.824444,2008,1
5546,TriticumAestivum,6.833572,52.916248,2006,8
5547,TriticumAestivum,11.332922,49.125282,1991,4
5548,TriticumAestivum,18.109167,51.025278,2014,11
5549,TriticumAestivum,-0.22096,54.01545,2012,5
5550,TriticumAestivum,0.157434,51.783329,2013,8
5551,TriticumAestivum,9.236305,48.931274,1984,8
5552,TriticumAestivum,6.409287,51.60577,1984,11
5553,TriticumAestivum,8.289583,47.594798,2014,11
5554,TriticumAestivum,5.539488,45.359465,2002,3
5555,TriticumAestivum,9.000415,48.64105,2000,4
5556,TriticumAestivum,-1.488932,51.037333,1984,2
5557,TriticumAestivum,10.491111,48.011944,2017,2
5558,TriticumAestivum,9.786447,47.879727,1984,8
5559,TriticumAestivum,10.22,50.16,2007,12
5560,TriticumAestivum,5.549444,50.801944,1980,4
5561,TriticumAestivum,9.132138,50.141011,1988,5
5562,TriticumAestivum,5.919167,50.801111,1990,6
5563,TriticumAestivum,9.404794,45.608997,2015,12
5564,TriticumAestivum,15.841588,49.227588,2000,3
5565,TriticumAestivum,10.887946,47.262397,2017,1
5566,TriticumAestivum,10.691415,52.38589,2013,11
5567,TriticumAestivum,10.856599,51.154972,2010,11
5568,TriticumAestivum,6.710351,49.743438,2012,8
5569,TriticumAestivum,2.171174,41.518467,2002,4
5570,TriticumAestivum,5.037436,50.6168,1983,11
5571,TriticumAestivum,19.834706,50.1459,1993,1
5572,TriticumAestivum,9.813528,48.586003,1985,9
5573,TriticumAestivum,9.630202,48.159906,1989,12
5574,TriticumAestivum,-2.520693,48.461107,2003,12
5575,TriticumAestivum,9.479444,49.754722,2018,8
5576,TriticumAestivum,-0.004396,51.519567,1994,12
5577,TriticumAestivum,8.535867,47.443552,1986,11
5578,TriticumAestivum,10.093947,60.20275,2018,11
5579,TriticumAestivum,11.562818,48.948348,1986,12
5580,TriticumAestivum,17.10327,54.437657,1983,10
5581,TriticumAestivum,7.288889,51.515278,1983,10
5582,TriticumAestivum,2.340665,45.26111,2010,11
5583,TriticumAestivum,6.87261,51.236621,2015,2
5584,TriticumAestivum,9.100279,48.840037,1996,4
5585,TriticumAestivum,11.608586,48.037762,1993,12
5586,TriticumAestivum,7.679913,51.902931,1987,10
5587,TriticumAestivum,13.723663,51.368881,2003,7
5588,TriticumAestivum,3.2189,51.19617,2000,3
5589,TriticumAestivum,4.751372,50.716602,1993,6
